miRna,target,lp_label,confidence,mor
20334,8306,1,Medium,
20334,3665,1,Medium,
20334,7352,1,Medium,
20334,3136,1,Medium,
20334,10728,1,Medium,
20334,8298,1,Medium,
20334,11410,1,Medium,
20334,10182,1,Medium,
20334,10832,1,Medium,
20334,11355,1,Medium,
20334,4964,1,Medium,
20334,3142,1,Medium,
20334,3740,1,Medium,
20334,10236,1,Medium,
20334,8769,1,Medium,
20334,3709,1,Medium,
20334,6927,1,Medium,
20334,9371,1,Medium,
20334,10696,1,Medium,
20334,3036,1,Medium,
20334,3557,1,Medium,
20334,13416,1,Medium,
20334,7163,1,Medium,
20334,7569,1,Medium,
20334,3781,1,Medium,
20334,9451,1,Medium,
20334,8836,1,Medium,
20334,7960,1,Medium,
20334,6575,1,Medium,
20334,3329,1,Medium,
20334,11053,1,Medium,
20334,8107,1,Medium,
20334,5882,1,Medium,
20334,6933,1,Medium,
20334,11915,1,Medium,
20334,2538,1,Medium,
20334,13417,1,Medium,
20334,3806,1,Medium,
20334,5894,1,Medium,
20334,6936,1,Medium,
20334,7880,1,Medium,
20334,4634,1,Medium,
20334,11229,1,Medium,
20334,1896,1,Medium,
20334,4348,1,Medium,
20334,9530,1,Medium,
20334,7283,1,Medium,
20334,7572,1,Medium,
20334,10657,1,Medium,
20334,1712,1,Medium,
20334,13418,1,Medium,
20334,3095,1,Medium,
20334,6316,1,Medium,
20334,10241,1,Medium,
20334,5912,1,Medium,
20334,8215,1,Medium,
20334,13419,1,Medium,
20334,9719,1,Medium,
20334,5061,1,Medium,
20334,13346,1,Medium,
20334,4402,1,Medium,
20334,9594,1,Medium,
20334,6946,1,Medium,
20334,9225,1,Medium,
20334,6341,1,Medium,
20334,5905,1,Medium,
20334,3870,1,Medium,
20334,7721,1,Medium,
20334,9503,1,Medium,
20334,3880,1,Medium,
20334,7723,1,Medium,
20334,4452,1,Medium,
20334,6947,1,Medium,
20334,5083,1,Medium,
20334,9642,1,Medium,
20334,9366,1,Medium,
20334,3980,1,Medium,
20334,5460,1,Medium,
20334,7448,1,Medium,
20334,6740,1,Medium,
20334,3422,1,Medium,
20334,5104,1,Medium,
20334,1956,1,Medium,
20334,9541,1,Medium,
20334,6196,1,Medium,
20334,5702,1,Medium,
20334,10198,1,Medium,
20334,6746,1,Medium,
20334,13420,1,Medium,
20334,6374,1,Medium,
20334,11443,1,Medium,
20334,9494,1,Medium,
20334,3937,1,Medium,
20334,5700,1,Medium,
20334,11391,1,Medium,
20334,11568,1,Medium,
20334,5728,1,Medium,
20334,13421,1,Medium,
20334,3008,1,Medium,
20334,10165,1,Medium,
20334,8004,1,Medium,
20334,10012,1,Medium,
20334,4894,1,Medium,
20334,7739,1,Medium,
20334,7610,1,Medium,
20334,6754,1,Medium,
20334,7607,1,Medium,
20334,10022,1,Medium,
20334,8342,1,Medium,
20334,6981,1,Medium,
20334,4605,1,Medium,
20334,3238,1,Medium,
20334,3989,1,Medium,
20334,7979,1,Medium,
20334,7517,1,Medium,
20334,6768,1,Medium,
20334,2004,1,Medium,
20334,3534,1,Medium,
20334,2402,1,Medium,
20334,2876,1,Medium,
20334,12412,1,Medium,
20334,2001,1,Medium,
20334,4674,1,Medium,
20334,9382,1,Medium,
20334,4049,1,Medium,
20334,3528,1,Medium,
20334,8513,1,Medium,
20334,7762,1,Medium,
20334,7760,1,Medium,
20334,4602,1,Medium,
20334,12215,1,Medium,
20334,1935,1,Medium,
20334,7722,1,Medium,
20334,4064,1,Medium,
20334,5516,1,Medium,
20334,7845,1,Medium,
20334,7648,1,Medium,
20334,9834,1,Medium,
20334,3334,1,Medium,
20334,7627,1,Medium,
20334,10621,1,Medium,
20334,11009,1,Medium,
20334,3205,1,Medium,
20334,10232,1,Medium,
20334,5121,1,Medium,
20334,9870,1,Medium,
20334,10452,1,Medium,
20334,10284,1,Medium,
20334,7628,1,Medium,
20334,5783,1,Medium,
20334,3680,1,Medium,
20334,12167,1,Medium,
20334,8678,1,Medium,
20334,6235,1,Medium,
20334,7019,1,Medium,
20334,13422,1,Medium,
20334,4477,1,Medium,
20334,3984,1,Medium,
20334,7040,1,Medium,
20334,7665,1,Medium,
20334,5807,1,Medium,
20334,4356,1,Medium,
20334,5417,1,Medium,
20334,11087,1,Medium,
20334,3475,1,Medium,
20334,5805,1,Medium,
20334,8533,1,Medium,
20334,6423,1,Medium,
20334,6452,1,Medium,
20334,5810,1,Medium,
20334,12879,1,Medium,
20334,13423,1,Medium,
20334,5621,1,Medium,
20334,13424,1,Medium,
20334,7774,1,Medium,
20334,4118,1,Medium,
20334,3679,1,Medium,
20334,6433,1,Medium,
20334,9351,1,Medium,
20334,3185,1,Medium,
20334,10900,1,Medium,
20334,9317,1,Medium,
20334,4747,1,Medium,
20334,8979,1,Medium,
20334,7911,1,Medium,
20334,3677,1,Medium,
20334,7770,1,Medium,
20334,8170,1,Medium,
20334,10329,1,Medium,
20334,4143,1,Medium,
20334,5932,1,Medium,
20334,9115,1,Medium,
20334,3574,1,Medium,
20334,8689,1,Medium,
20334,4150,1,Medium,
20334,4148,1,Medium,
20334,7119,1,Medium,
20334,5938,1,Medium,
20334,11538,1,Medium,
20334,9337,1,Medium,
20334,10220,1,Medium,
20334,9153,1,Medium,
20334,10112,1,Medium,
20334,5960,1,Medium,
20334,7171,1,Medium,
20334,8017,1,Medium,
20334,11474,1,Medium,
20334,4617,1,Medium,
20334,7181,1,Medium,
20334,1796,1,Medium,
20334,9020,1,Medium,
20334,7186,1,Medium,
20334,4242,1,Medium,
20334,4485,1,Medium,
20334,2921,1,Medium,
20334,4783,1,Medium,
20334,8875,1,Medium,
20334,6654,1,Medium,
20334,4438,1,Medium,
20334,8370,1,Medium,
20334,10636,1,Medium,
20334,9394,1,Medium,
20334,8571,1,Medium,
20334,10543,1,Medium,
20334,4228,1,Medium,
20334,4225,1,Medium,
20334,8442,1,Medium,
20334,6660,1,Medium,
20334,6901,1,Medium,
20334,4236,1,Medium,
20334,9468,1,Medium,
20334,12197,1,Medium,
20335,8097,1,Medium,
20335,2591,1,Medium,
20335,5846,1,Medium,
20335,8094,1,Medium,
20335,13031,1,Medium,
20335,9333,1,Medium,
20335,2664,1,Medium,
20335,3145,1,Medium,
20335,11491,1,Medium,
20335,7990,1,Medium,
20335,12071,1,Medium,
20335,6751,1,Medium,
20335,3793,1,Medium,
20335,4899,1,Medium,
20335,10352,1,Medium,
20335,9982,1,Medium,
20335,7235,1,Medium,
20335,6149,1,Medium,
20335,2022,1,Medium,
20335,1925,1,Medium,
20335,8191,1,Medium,
20335,13032,1,Medium,
20335,10589,1,Medium,
20335,9736,1,Medium,
20335,3045,1,Medium,
20335,5326,1,Medium,
20335,8627,1,Medium,
20335,9530,1,Medium,
20335,1728,1,Medium,
20335,8466,1,Medium,
20335,9386,1,Medium,
20335,5338,1,Medium,
20335,6825,1,Medium,
20335,5066,1,Medium,
20335,4410,1,Medium,
20335,8108,1,Medium,
20335,2605,1,Medium,
20335,5355,1,Medium,
20335,8629,1,Medium,
20335,5064,1,Medium,
20335,5710,1,Medium,
20335,5461,1,Medium,
20335,10476,1,Medium,
20335,5359,1,Medium,
20335,4669,1,Medium,
20335,8474,1,Medium,
20335,5291,1,Medium,
20335,6345,1,Medium,
20335,5673,1,Medium,
20335,10000,1,Medium,
20335,9225,1,Medium,
20335,3881,1,Medium,
20335,7588,1,Medium,
20335,3116,1,Medium,
20335,7431,1,Medium,
20335,3910,1,Medium,
20335,1651,1,Medium,
20335,4952,1,Medium,
20335,8398,1,Medium,
20335,5496,1,Medium,
20335,5668,1,Medium,
20335,11891,1,Medium,
20335,3933,1,Medium,
20335,5472,1,Medium,
20335,6746,1,Medium,
20335,6580,1,Medium,
20335,10199,1,Medium,
20335,4442,1,Medium,
20335,3967,1,Medium,
20335,2013,1,Medium,
20335,7749,1,Medium,
20335,13353,1,Medium,
20335,10022,1,Medium,
20335,13425,1,Medium,
20335,8255,1,Medium,
20335,5240,1,Medium,
20335,8648,1,Medium,
20335,3528,1,Medium,
20335,10781,1,Medium,
20335,8129,1,Medium,
20335,12201,1,Medium,
20335,11218,1,Medium,
20335,6981,1,Medium,
20335,10397,1,Medium,
20335,8522,1,Medium,
20335,5380,1,Medium,
20335,12399,1,Medium,
20335,9076,1,Medium,
20335,9439,1,Medium,
20335,13170,1,Medium,
20335,7761,1,Medium,
20335,8673,1,Medium,
20335,10013,1,Medium,
20335,5416,1,Medium,
20335,2360,1,Medium,
20335,5789,1,Medium,
20335,9296,1,Medium,
20335,7013,1,Medium,
20335,4808,1,Medium,
20335,8821,1,Medium,
20335,7771,1,Medium,
20335,6787,1,Medium,
20335,2343,1,Medium,
20335,4360,1,Medium,
20335,4086,1,Medium,
20335,4434,1,Medium,
20335,9684,1,Medium,
20335,10880,1,Medium,
20335,6779,1,Medium,
20335,6249,1,Medium,
20335,4654,1,Medium,
20335,3182,1,Medium,
20335,11944,1,Medium,
20335,5820,1,Medium,
20335,4109,1,Medium,
20335,2628,1,Medium,
20335,3156,1,Medium,
20335,6632,1,Medium,
20335,8973,1,Medium,
20335,12092,1,Medium,
20335,5438,1,Medium,
20335,9160,1,Medium,
20335,4150,1,Medium,
20335,5940,1,Medium,
20335,4611,1,Medium,
20335,6461,1,Medium,
20335,3321,1,Medium,
20335,5952,1,Medium,
20335,13426,1,Medium,
20335,4738,1,Medium,
20335,8150,1,Medium,
20335,9888,1,Medium,
20335,6846,1,Medium,
20335,7799,1,Medium,
20335,10220,1,Medium,
20335,8596,1,Medium,
20335,5965,1,Medium,
20335,8831,1,Medium,
20335,11061,1,Medium,
20335,4202,1,Medium,
20335,4776,1,Medium,
20335,7312,1,Medium,
20335,4220,1,Medium,
20335,9391,1,Medium,
20335,3271,1,Medium,
20335,6497,1,Medium,
20335,7322,1,Medium,
20335,3493,1,Medium,
20335,4245,1,Medium,
20335,3338,1,Medium,
20335,4830,1,Medium,
20335,10361,1,Medium,
20335,9001,1,Medium,
20335,3345,1,Medium,
20335,5520,1,Medium,
20335,2225,1,Medium,
20335,4278,1,Medium,
20335,4392,1,Medium,
20335,4848,1,Medium,
20335,13401,1,Medium,
20335,6120,1,Medium,
20335,11285,1,Medium,
20335,9625,1,Medium,
20335,4304,1,Medium,
20335,9712,1,Medium,
20335,11452,1,Medium,
20335,10749,1,Medium,
20335,6553,1,Medium,
20335,8731,1,Medium,
20336,6673,1,Medium,
20336,4279,1,Medium,
20336,1872,1,Medium,
20336,7478,1,Medium,
20336,6808,1,Medium,
20336,6990,1,Medium,
20336,12652,1,Medium,
20336,11185,1,Medium,
20336,2726,1,Medium,
20336,6337,1,Medium,
20336,9470,1,Medium,
20336,4581,1,Medium,
20336,2492,1,Medium,
20336,10655,1,Medium,
20336,2132,1,Medium,
20336,13269,1,Medium,
20336,3752,1,Medium,
20336,8567,1,Medium,
20336,3048,1,Medium,
20336,6263,1,Medium,
20336,10027,1,Medium,
20336,3145,1,Medium,
20336,3155,1,Medium,
20336,8760,1,Medium,
20336,9328,1,Medium,
20336,9722,1,Medium,
20336,7140,1,Medium,
20336,11357,1,Medium,
20336,2649,1,Medium,
20336,12503,1,Medium,
20336,5295,1,Medium,
20336,5265,1,Medium,
20336,6301,1,Medium,
20336,10963,1,Medium,
20336,3755,1,Medium,
20336,4591,1,Medium,
20336,5004,1,Medium,
20336,6276,1,Medium,
20336,8618,1,Medium,
20336,9189,1,Medium,
20336,5316,1,Medium,
20336,6292,1,Medium,
20336,7232,1,Medium,
20336,8770,1,Medium,
20336,8317,1,Medium,
20336,6302,1,Medium,
20336,10594,1,Medium,
20336,5336,1,Medium,
20336,8237,1,Medium,
20336,3866,1,Medium,
20336,4515,1,Medium,
20336,9994,1,Medium,
20336,8586,1,Medium,
20336,5341,1,Medium,
20336,11634,1,Medium,
20336,9084,1,Medium,
20336,9210,1,Medium,
20336,5343,1,Medium,
20336,5051,1,Medium,
20336,6313,1,Medium,
20336,2515,1,Medium,
20336,10967,1,Medium,
20336,6314,1,Medium,
20336,9050,1,Medium,
20336,2513,1,Medium,
20336,8109,1,Medium,
20336,8625,1,Medium,
20336,10358,1,Medium,
20336,2737,1,Medium,
20336,7963,1,Medium,
20336,5292,1,Medium,
20336,7961,1,Medium,
20336,9217,1,Medium,
20336,3838,1,Medium,
20336,5060,1,Medium,
20336,7449,1,Medium,
20336,13150,1,Medium,
20336,6677,1,Medium,
20336,8492,1,Medium,
20336,7972,1,Medium,
20336,10432,1,Medium,
20336,2590,1,Medium,
20336,5095,1,Medium,
20336,7375,1,Medium,
20336,3414,1,Medium,
20336,3894,1,Medium,
20336,5093,1,Medium,
20336,9640,1,Medium,
20336,6345,1,Medium,
20336,10129,1,Medium,
20336,6182,1,Medium,
20336,6047,1,Medium,
20336,3257,1,Medium,
20336,8114,1,Medium,
20336,10891,1,Medium,
20336,5474,1,Medium,
20336,5504,1,Medium,
20336,5098,1,Medium,
20336,2468,1,Medium,
20336,10198,1,Medium,
20336,6195,1,Medium,
20336,3325,1,Medium,
20336,10862,1,Medium,
20336,9823,1,Medium,
20336,5708,1,Medium,
20336,5705,1,Medium,
20336,12148,1,Medium,
20336,6365,1,Medium,
20336,6361,1,Medium,
20336,4645,1,Medium,
20336,4025,1,Medium,
20336,8514,1,Medium,
20336,4495,1,Medium,
20336,6057,1,Medium,
20336,8727,1,Medium,
20336,9244,1,Medium,
20336,13427,1,Medium,
20336,2810,1,Medium,
20336,5575,1,Medium,
20336,9417,1,Medium,
20336,5579,1,Medium,
20336,9016,1,Medium,
20336,2701,1,Medium,
20336,5659,1,Medium,
20336,6917,1,Medium,
20336,2001,1,Medium,
20336,7824,1,Medium,
20336,6380,1,Medium,
20336,8719,1,Medium,
20336,2707,1,Medium,
20336,6396,1,Medium,
20336,3972,1,Medium,
20336,11363,1,Medium,
20336,11525,1,Medium,
20336,5752,1,Medium,
20336,5637,1,Medium,
20336,11382,1,Medium,
20336,8801,1,Medium,
20336,6228,1,Medium,
20336,10946,1,Medium,
20336,7444,1,Medium,
20336,4831,1,Medium,
20336,4991,1,Medium,
20336,6231,1,Medium,
20336,4038,1,Medium,
20336,4042,1,Medium,
20336,4795,1,Medium,
20336,10683,1,Medium,
20336,4525,1,Medium,
20336,6885,1,Medium,
20336,12827,1,Medium,
20336,6604,1,Medium,
20336,2907,1,Medium,
20336,9500,1,Medium,
20336,4058,1,Medium,
20336,6410,1,Medium,
20336,3212,1,Medium,
20336,8135,1,Medium,
20336,6240,1,Medium,
20336,8354,1,Medium,
20336,3199,1,Medium,
20336,4071,1,Medium,
20336,7631,1,Medium,
20336,8429,1,Medium,
20336,6633,1,Medium,
20336,7066,1,Medium,
20336,2061,1,Medium,
20336,5422,1,Medium,
20336,8142,1,Medium,
20336,2109,1,Medium,
20336,6841,1,Medium,
20336,8688,1,Medium,
20336,9349,1,Medium,
20336,3639,1,Medium,
20336,13428,1,Medium,
20336,4711,1,Medium,
20336,5600,1,Medium,
20336,9346,1,Medium,
20336,9058,1,Medium,
20336,4719,1,Medium,
20336,8552,1,Medium,
20336,1851,1,Medium,
20336,1876,1,Medium,
20336,2179,1,Medium,
20336,4729,1,Medium,
20336,5594,1,Medium,
20336,8018,1,Medium,
20336,6845,1,Medium,
20336,5222,1,Medium,
20336,9849,1,Medium,
20336,5602,1,Medium,
20336,5644,1,Medium,
20336,4790,1,Medium,
20336,5609,1,Medium,
20336,4746,1,Medium,
20336,5608,1,Medium,
20336,8437,1,Medium,
20336,4176,1,Medium,
20336,8436,1,Medium,
20336,4174,1,Medium,
20336,13018,1,Medium,
20336,5980,1,Medium,
20336,5224,1,Medium,
20336,10821,1,Medium,
20336,7196,1,Medium,
20336,8708,1,Medium,
20336,9123,1,Medium,
20336,5995,1,Medium,
20336,12497,1,Medium,
20336,8580,1,Medium,
20336,5387,1,Medium,
20336,4444,1,Medium,
20336,6100,1,Medium,
20336,6494,1,Medium,
20336,6514,1,Medium,
20336,4824,1,Medium,
20337,6144,1,Medium,
20337,5048,1,Medium,
20337,5279,1,Medium,
20337,9328,1,Medium,
20337,9722,1,Medium,
20337,6263,1,Medium,
20337,6164,1,Medium,
20337,13429,1,Medium,
20337,9134,1,Medium,
20337,5318,1,Medium,
20337,5874,1,Medium,
20337,5316,1,Medium,
20337,2707,1,Medium,
20337,7889,1,Medium,
20337,10358,1,Medium,
20337,2604,1,Medium,
20337,4342,1,Medium,
20337,5234,1,Medium,
20337,13324,1,Medium,
20337,2132,1,Medium,
20337,3866,1,Medium,
20337,3895,1,Medium,
20337,4581,1,Medium,
20337,9640,1,Medium,
20337,2439,1,Medium,
20337,4864,1,Medium,
20337,5708,1,Medium,
20337,5093,1,Medium,
20337,6752,1,Medium,
20337,6678,1,Medium,
20337,4525,1,Medium,
20337,4012,1,Medium,
20337,5648,1,Medium,
20337,7057,1,Medium,
20337,2321,1,Medium,
20337,5659,1,Medium,
20337,5687,1,Medium,
20337,6397,1,Medium,
20337,8354,1,Medium,
20337,4983,1,Medium,
20337,4058,1,Medium,
20337,6969,1,Medium,
20337,7631,1,Medium,
20337,2061,1,Medium,
20337,8683,1,Medium,
20337,12179,1,Medium,
20337,6240,1,Medium,
20337,6633,1,Medium,
20337,9120,1,Medium,
20337,7066,1,Medium,
20337,5644,1,Medium,
20337,8534,1,Medium,
20337,6078,1,Medium,
20337,6845,1,Medium,
20337,5930,1,Medium,
20337,13428,1,Medium,
20337,4172,1,Medium,
20337,5600,1,Medium,
20337,7196,1,Medium,
20337,10821,1,Medium,
20337,4528,1,Medium,
20337,2249,1,Medium,
20337,2926,1,Medium,
20337,5455,1,Medium,
20337,7478,1,Medium,
20337,9470,1,Medium,
20337,4533,1,Medium,
20337,11185,1,Medium,
20337,4831,1,Medium,
20337,9123,1,Medium,
20337,2220,1,Medium,
20337,13430,1,Medium,
20338,10531,1,Medium,
20338,7095,1,Medium,
20338,8898,1,Medium,
20338,2754,1,Medium,
20338,13431,1,Medium,
20338,2751,1,Medium,
20338,5588,1,Medium,
20338,13184,1,Medium,
20338,9346,1,Medium,
20338,8551,1,Medium,
20338,4371,1,Medium,
20338,6845,1,Medium,
20338,3968,1,Medium,
20338,2076,1,Medium,
20338,3294,1,Medium,
20338,1734,1,Medium,
20338,5486,1,Medium,
20338,11306,1,Medium,
20338,2640,1,Medium,
20338,3761,1,Medium,
20338,1971,1,Medium,
20338,3713,1,Medium,
20338,3725,1,Medium,
20338,8567,1,Medium,
20338,10832,1,Medium,
20338,5265,1,Medium,
20338,3735,1,Medium,
20338,13432,1,Medium,
20338,5116,1,Medium,
20338,1754,1,Medium,
20338,5826,1,Medium,
20338,11986,1,Medium,
20338,4873,1,Medium,
20338,8766,1,Medium,
20338,7872,1,Medium,
20338,4933,1,Medium,
20338,5840,1,Medium,
20338,3745,1,Medium,
20338,5195,1,Medium,
20338,12329,1,Medium,
20338,6727,1,Medium,
20338,5850,1,Medium,
20338,6144,1,Medium,
20338,5844,1,Medium,
20338,4745,1,Medium,
20338,5222,1,Medium,
20338,3772,1,Medium,
20338,3139,1,Medium,
20338,3293,1,Medium,
20338,2653,1,Medium,
20338,7191,1,Medium,
20338,7922,1,Medium,
20338,4523,1,Medium,
20338,9142,1,Medium,
20338,7162,1,Medium,
20338,11173,1,Medium,
20338,8558,1,Medium,
20338,12703,1,Medium,
20338,9897,1,Medium,
20338,4945,1,Medium,
20338,6486,1,Medium,
20338,10994,1,Medium,
20338,6735,1,Medium,
20338,6537,1,Medium,
20338,10220,1,Medium,
20338,9059,1,Medium,
20338,2249,1,Medium,
20338,8714,1,Medium,
20338,4222,1,Medium,
20338,7250,1,Medium,
20338,6496,1,Medium,
20338,4211,1,Medium,
20338,4791,1,Medium,
20338,4208,1,Medium,
20338,13345,1,Medium,
20338,6897,1,Medium,
20338,3276,1,Medium,
20338,4800,1,Medium,
20338,4486,1,Medium,
20338,6001,1,Medium,
20338,5999,1,Medium,
20338,5309,1,Medium,
20338,3119,1,Medium,
20338,6660,1,Medium,
20338,2232,1,Medium,
20338,5887,1,Medium,
20338,2607,1,Medium,
20338,10101,1,Medium,
20338,4533,1,Medium,
20338,5033,1,Medium,
20338,7234,1,Medium,
20338,3122,1,Medium,
20338,5870,1,Medium,
20338,3793,1,Medium,
20338,6153,1,Medium,
20338,9072,1,Medium,
20338,2595,1,Medium,
20338,7254,1,Medium,
20338,5556,1,Medium,
20338,6930,1,Medium,
20338,13433,1,Medium,
20338,6697,1,Medium,
20338,4507,1,Medium,
20338,8902,1,Medium,
20338,3779,1,Medium,
20338,6290,1,Medium,
20338,11713,1,Medium,
20338,7367,1,Medium,
20338,2225,1,Medium,
20338,4249,1,Medium,
20338,9123,1,Medium,
20338,9399,1,Medium,
20338,13434,1,Medium,
20338,4818,1,Medium,
20338,11659,1,Medium,
20338,4537,1,Medium,
20338,6848,1,Medium,
20338,5521,1,Medium,
20338,5539,1,Medium,
20338,9411,1,Medium,
20338,6477,1,Medium,
20338,5525,1,Medium,
20338,7325,1,Medium,
20338,4828,1,Medium,
20338,4840,1,Medium,
20338,13435,1,Medium,
20338,6115,1,Medium,
20338,11663,1,Medium,
20338,9906,1,Medium,
20338,6546,1,Medium,
20338,7494,1,Medium,
20338,12186,1,Medium,
20338,8461,1,Medium,
20338,10187,1,Medium,
20338,7860,1,Medium,
20338,4287,1,Medium,
20338,9130,1,Medium,
20338,7503,1,Medium,
20338,5158,1,Medium,
20338,8501,1,Medium,
20338,6048,1,Medium,
20338,7854,1,Medium,
20338,3064,1,Medium,
20338,5153,1,Medium,
20338,4495,1,Medium,
20338,6049,1,Medium,
20338,9013,1,Medium,
20338,4315,1,Medium,
20338,3620,1,Medium,
20338,4661,1,Medium,
20338,9911,1,Medium,
20338,10058,1,Medium,
20338,9243,1,Medium,
20338,9015,1,Medium,
20338,4313,1,Medium,
20338,6555,1,Medium,
20338,6131,1,Medium,
20338,8585,1,Medium,
20338,4593,1,Medium,
20338,9475,1,Medium,
20338,4430,1,Medium,
20338,11937,1,Medium,
20338,3830,1,Medium,
20338,1910,1,Medium,
20338,10461,1,Medium,
20338,4634,1,Medium,
20338,8692,1,Medium,
20338,5345,1,Medium,
20338,6308,1,Medium,
20338,3041,1,Medium,
20338,10868,1,Medium,
20338,5462,1,Medium,
20338,5675,1,Medium,
20338,3840,1,Medium,
20338,2737,1,Medium,
20338,4997,1,Medium,
20338,8315,1,Medium,
20338,13436,1,Medium,
20338,10473,1,Medium,
20338,7295,1,Medium,
20338,11130,1,Medium,
20338,2169,1,Medium,
20338,5913,1,Medium,
20338,6738,1,Medium,
20338,11127,1,Medium,
20338,5193,1,Medium,
20338,5067,1,Medium,
20338,11419,1,Medium,
20338,4403,1,Medium,
20338,11615,1,Medium,
20338,12145,1,Medium,
20338,3432,1,Medium,
20338,10297,1,Medium,
20338,13230,1,Medium,
20338,7301,1,Medium,
20338,8630,1,Medium,
20338,3875,1,Medium,
20338,11131,1,Medium,
20338,3850,1,Medium,
20338,6566,1,Medium,
20338,6629,1,Medium,
20338,11917,1,Medium,
20338,5407,1,Medium,
20338,6335,1,Medium,
20338,7373,1,Medium,
20338,5260,1,Medium,
20338,3892,1,Medium,
20338,11811,1,Medium,
20338,7737,1,Medium,
20338,9820,1,Medium,
20338,8642,1,Medium,
20338,2480,1,Medium,
20338,9235,1,Medium,
20338,10459,1,Medium,
20338,10562,1,Medium,
20338,7451,1,Medium,
20338,7711,1,Medium,
20338,5670,1,Medium,
20338,2593,1,Medium,
20338,3232,1,Medium,
20338,3910,1,Medium,
20338,2590,1,Medium,
20338,2001,1,Medium,
20338,3914,1,Medium,
20338,7383,1,Medium,
20338,5689,1,Medium,
20338,5443,1,Medium,
20338,10478,1,Medium,
20338,3257,1,Medium,
20338,5657,1,Medium,
20338,5508,1,Medium,
20338,10088,1,Medium,
20338,9539,1,Medium,
20338,7595,1,Medium,
20338,8327,1,Medium,
20338,8758,1,Medium,
20338,3924,1,Medium,
20338,8646,1,Medium,
20338,3929,1,Medium,
20338,7977,1,Medium,
20338,12148,1,Medium,
20338,6189,1,Medium,
20338,11230,1,Medium,
20338,7431,1,Medium,
20338,8725,1,Medium,
20338,8660,1,Medium,
20338,2013,1,Medium,
20338,6759,1,Medium,
20338,6288,1,Medium,
20338,7513,1,Medium,
20338,13437,1,Medium,
20338,7645,1,Medium,
20338,5150,1,Medium,
20338,11089,1,Medium,
20338,4128,1,Medium,
20338,6917,1,Medium,
20338,7532,1,Medium,
20338,9496,1,Medium,
20338,2708,1,Medium,
20338,6994,1,Medium,
20338,4043,1,Medium,
20338,8069,1,Medium,
20338,13438,1,Medium,
20338,9790,1,Medium,
20338,4346,1,Medium,
20338,8065,1,Medium,
20338,6093,1,Medium,
20338,8513,1,Medium,
20338,3468,1,Medium,
20338,8012,1,Medium,
20338,13439,1,Medium,
20338,3530,1,Medium,
20338,6601,1,Medium,
20338,4468,1,Medium,
20338,1994,1,Medium,
20338,6712,1,Medium,
20338,9836,1,Medium,
20338,5412,1,Medium,
20338,5373,1,Medium,
20338,10671,1,Medium,
20338,3397,1,Medium,
20338,13440,1,Medium,
20338,5143,1,Medium,
20338,7986,1,Medium,
20338,5817,1,Medium,
20338,9340,1,Medium,
20338,9566,1,Medium,
20338,2316,1,Medium,
20338,6425,1,Medium,
20338,5809,1,Medium,
20338,3509,1,Medium,
20338,11870,1,Medium,
20338,3195,1,Medium,
20338,5625,1,Medium,
20338,5813,1,Medium,
20338,5191,1,Medium,
20338,6237,1,Medium,
20338,5394,1,Medium,
20338,6785,1,Medium,
20338,3641,1,Medium,
20338,11944,1,Medium,
20338,6777,1,Medium,
20338,9886,1,Medium,
20338,6780,1,Medium,
20338,3156,1,Medium,
20338,9460,1,Medium,
20338,10323,1,Medium,
20338,13441,1,Medium,
20339,5597,1,Medium,
20339,6550,1,Medium,
20339,5621,1,Medium,
20339,6776,1,Medium,
20339,7546,1,Medium,
20339,4619,1,Medium,
20339,8087,1,Medium,
20339,10332,1,Medium,
20339,9576,1,Medium,
20339,7778,1,Medium,
20339,7920,1,Medium,
20339,4579,1,Medium,
20339,9463,1,Medium,
20339,6483,1,Medium,
20339,6481,1,Medium,
20339,13442,1,Medium,
20339,6468,1,Medium,
20339,8745,1,Medium,
20339,6087,1,Medium,
20339,4788,1,Medium,
20339,7185,1,Medium,
20339,11652,1,Medium,
20339,9763,1,Medium,
20339,13443,1,Medium,
20339,4207,1,Medium,
20339,5447,1,Medium,
20339,6092,1,Medium,
20339,9403,1,Medium,
20339,10997,1,Medium,
20339,7312,1,Medium,
20339,2945,1,Medium,
20339,6000,1,Medium,
20339,7360,1,Medium,
20339,5998,1,Medium,
20339,5997,1,Medium,
20339,8444,1,Medium,
20339,3067,1,Medium,
20339,2862,1,Medium,
20339,4309,1,Medium,
20339,7815,1,Medium,
20339,5540,1,Medium,
20339,3281,1,Medium,
20339,8213,1,Medium,
20339,10640,1,Medium,
20339,1963,1,Medium,
20339,7903,1,Medium,
20339,4938,1,Medium,
20339,4854,1,Medium,
20339,13258,1,Medium,
20339,4389,1,Medium,
20339,12768,1,Medium,
20339,7682,1,Medium,
20339,11799,1,Medium,
20339,11905,1,Medium,
20339,6814,1,Medium,
20339,1782,1,Medium,
20339,1870,1,Medium,
20339,5556,1,Medium,
20339,4282,1,Medium,
20339,8731,1,Medium,
20339,4684,1,Medium,
20339,6820,1,Medium,
20339,11201,1,Medium,
20339,9985,1,Medium,
20339,4829,1,Medium,
20339,5642,1,Medium,
20339,13444,1,Medium,
20339,2874,1,Medium,
20339,12250,1,Medium,
20339,8778,1,Medium,
20339,3790,1,Medium,
20339,3745,1,Medium,
20339,4575,1,Medium,
20339,3732,1,Medium,
20339,3737,1,Medium,
20339,10830,1,Medium,
20339,2047,1,Medium,
20339,5271,1,Medium,
