TF,TF,lp_label,confidence,mor
1357,790,1,Medium,Activation
1357,1091,1,Medium,Activation
1357,816,1,Medium,Activation
1357,836,1,Medium,Activation
1357,1133,1,Medium,Activation
1357,851,1,Medium,Activation
1357,1174,1,Medium,Activation
1357,878,1,Medium,Activation
1357,1180,1,Medium,Activation
1357,1243,1,Medium,Activation
1357,1263,1,Medium,Activation
1357,1264,1,Medium,Activation
1357,1306,1,Medium,Activation
1357,1314,1,Medium,Activation
1357,1315,1,Medium,Activation
1357,1323,1,Medium,Activation
1357,1327,1,Medium,Activation
1357,1383,1,Medium,Activation
1357,1396,1,Medium,Activation
1357,1415,1,Medium,Activation
1357,1425,1,Medium,Activation
1357,1457,1,Medium,Activation
1357,1462,1,Medium,Activation
1357,1467,1,Medium,Activation
1357,1469,1,Medium,Activation
1357,1502,1,Medium,Activation
1357,1503,1,Medium,Activation
1357,1507,1,Medium,Activation
1357,1510,1,Medium,Activation
1357,1519,1,Medium,Activation
1357,1534,1,Medium,Activation
1357,1537,1,Medium,Activation
1357,1561,1,Medium,Activation
1357,1568,1,Medium,Activation
1357,1571,1,Medium,Activation
1357,1580,1,Medium,Activation
1357,1588,1,Medium,Activation
1357,1589,1,Medium,Activation
1357,1591,1,Medium,Activation
1358,906,1,Medium,Activation
1358,5,1,Medium,Activation
1358,399,1,Medium,Activation
1358,45,1,Medium,Activation
1358,58,1,Medium,Activation
1358,517,1,Medium,Activation
1358,530,1,Medium,Activation
1358,990,1,Medium,Activation
1358,645,1,Medium,Activation
1358,647,1,Medium,Activation
1358,1025,1,Medium,Activation
1358,679,1,Medium,Activation
1358,205,1,Medium,Activation
1358,681,1,Medium,Activation
1358,271,1,Medium,Activation
1358,287,1,Medium,Activation
1358,288,1,Medium,Activation
1358,295,1,Medium,Activation
1358,762,1,Medium,Activation
1358,1083,1,Medium,Activation
1358,324,1,Medium,Activation
1358,814,1,Medium,Activation
1358,832,1,Medium,Activation
1358,1125,1,Medium,Activation
1358,1135,1,Medium,Activation
1358,382,1,Medium,Activation
1358,875,1,Medium,Activation
1358,1159,1,Medium,Activation
1358,1170,1,Medium,Activation
1358,1191,1,Medium,Activation
1358,1218,1,Medium,Activation
1358,1249,1,Medium,Activation
1358,1250,1,Medium,Activation
1358,1253,1,Medium,Activation
1358,1257,1,Medium,Activation
1358,890,1,Medium,Activation
1358,1272,1,Medium,Activation
1358,1280,1,Medium,Activation
1358,1287,1,Medium,Activation
1358,1294,1,Medium,Activation
1358,1296,1,Medium,Activation
1358,1301,1,Medium,Activation
1358,1321,1,Medium,Activation
1358,1325,1,Medium,Activation
1358,1335,1,Medium,Activation
1358,1348,1,Medium,Activation
1358,1368,1,Medium,Activation
1358,1385,1,Medium,Activation
1358,1394,1,Medium,Activation
1358,1397,1,Medium,Activation
1358,1410,1,Medium,Activation
1358,1411,1,Medium,Activation
1358,1419,1,Medium,Activation
1358,1420,1,Medium,Activation
1358,1435,1,Medium,Activation
1358,1439,1,Medium,Activation
1358,1446,1,Medium,Activation
1358,1479,1,Medium,Activation
1358,1495,1,Medium,Activation
1358,1496,1,Medium,Activation
1358,1498,1,Medium,Activation
1358,1500,1,Medium,Activation
1358,1505,1,Medium,Activation
1358,1564,1,Medium,Activation
1358,1575,1,Medium,Activation
1358,1600,1,Medium,Activation
1358,1620,1,Medium,Activation
1358,1629,1,Medium,Activation
1358,1632,1,Medium,Activation
1358,1637,1,Medium,Activation
1358,1641,1,Medium,Activation
901,190,1,Medium,Activation
901,223,1,Medium,Activation
901,776,1,Medium,Activation
901,785,1,Medium,Activation
901,318,1,Medium,Activation
901,337,1,Medium,Activation
901,377,1,Medium,Activation
901,1157,1,Medium,Activation
901,1229,1,Medium,Activation
901,1238,1,Medium,Activation
901,1260,1,Medium,Activation
901,1388,1,Medium,Activation
901,1450,1,Medium,Activation
901,1613,1,Medium,Activation
901,1625,1,Medium,Activation
1359,395,1,Medium,Activation
1359,18,1,Medium,Activation
1359,927,1,Medium,Activation
1359,57,1,Medium,Activation
1359,940,1,Medium,Activation
1359,450,1,Medium,Activation
1359,457,1,Medium,Activation
1359,466,1,Medium,Activation
1359,475,1,Medium,Activation
1359,484,1,Medium,Activation
1359,960,1,Medium,Activation
1359,973,1,Medium,Activation
1359,984,1,Medium,Activation
1359,560,1,Medium,Activation
1359,165,1,Medium,Activation
1359,665,1,Medium,Activation
1359,670,1,Medium,Activation
1359,671,1,Medium,Activation
1359,684,1,Medium,Activation
1359,225,1,Medium,Activation
1359,715,1,Medium,Activation
1359,1057,1,Medium,Activation
1359,759,1,Medium,Activation
1359,297,1,Medium,Activation
1359,770,1,Medium,Activation
1359,783,1,Medium,Activation
1359,787,1,Medium,Activation
1359,790,1,Medium,Activation
1359,1091,1,Medium,Activation
1359,810,1,Medium,Activation
1359,816,1,Medium,Activation
1359,836,1,Medium,Activation
1359,1133,1,Medium,Activation
1359,374,1,Medium,Activation
1359,859,1,Medium,Activation
1359,379,1,Medium,Activation
1359,386,1,Medium,Activation
1359,1174,1,Medium,Activation
1359,1177,1,Medium,Activation
1359,1194,1,Medium,Activation
1359,1203,1,Medium,Activation
1359,1259,1,Medium,Activation
1359,1264,1,Medium,Activation
1359,1306,1,Medium,Activation
1359,1320,1,Medium,Activation
1359,897,1,Medium,Activation
1359,1337,1,Medium,Activation
1359,1345,1,Medium,Activation
1359,1346,1,Medium,Activation
1359,903,1,Medium,Activation
1359,1406,1,Medium,Activation
1359,1412,1,Medium,Activation
1359,1418,1,Medium,Activation
1359,1423,1,Medium,Activation
1359,1463,1,Medium,Activation
1359,1467,1,Medium,Activation
1359,1468,1,Medium,Activation
1359,1502,1,Medium,Activation
1359,1510,1,Medium,Activation
1359,1573,1,Medium,Activation
1359,1574,1,Medium,Activation
1359,1578,1,Medium,Activation
1359,1586,1,Medium,Activation
1359,1589,1,Medium,Activation
1359,1611,1,Medium,Activation
1360,991,1,Medium,Activation
1360,136,1,Medium,Activation
1360,652,1,Medium,Activation
1360,667,1,Medium,Activation
1360,259,1,Medium,Activation
1360,1189,1,Medium,Activation
1360,1190,1,Medium,Activation
1360,1199,1,Medium,Activation
1360,1200,1,Medium,Activation
1360,1233,1,Medium,Activation
1360,1262,1,Medium,Activation
1360,1265,1,Medium,Activation
1360,1279,1,Medium,Activation
1360,1284,1,Medium,Activation
1360,1309,1,Medium,Activation
1360,1324,1,Medium,Activation
1360,1329,1,Medium,Activation
1360,1340,1,Medium,Activation
1360,899,1,Medium,Activation
1360,1355,1,Medium,Activation
1360,1365,1,Medium,Activation
1360,1395,1,Medium,Activation
1360,1435,1,Medium,Activation
1360,1456,1,Medium,Activation
1360,1473,1,Medium,Activation
1360,1486,1,Medium,Activation
1360,1488,1,Medium,Activation
1360,1500,1,Medium,Activation
1360,1518,1,Medium,Activation
1360,1527,1,Medium,Activation
1360,1529,1,Medium,Activation
1360,1579,1,Medium,Activation
1360,1584,1,Medium,Activation
1360,1592,1,Medium,Activation
1360,1612,1,Medium,Activation
1360,1622,1,Medium,Activation
1360,1636,1,Medium,Activation
1361,930,1,Medium,Activation
1361,598,1,Medium,Activation
1361,205,1,Medium,Activation
1361,1127,1,Medium,Activation
1361,1179,1,Medium,Activation
1361,1191,1,Medium,Activation
1361,1213,1,Medium,Activation
1361,1215,1,Medium,Activation
1361,1218,1,Medium,Activation
1361,1232,1,Medium,Activation
1361,1236,1,Medium,Activation
1361,1243,1,Medium,Activation
1361,1247,1,Medium,Activation
1361,1249,1,Medium,Activation
1361,1257,1,Medium,Activation
1361,1258,1,Medium,Activation
1361,1277,1,Medium,Activation
1361,1289,1,Medium,Activation
1361,1312,1,Medium,Activation
1361,1318,1,Medium,Activation
1361,1323,1,Medium,Activation
1361,1329,1,Medium,Activation
1361,898,1,Medium,Activation
1361,1354,1,Medium,Activation
1361,1385,1,Medium,Activation
1361,1434,1,Medium,Activation
1361,1444,1,Medium,Activation
1361,1457,1,Medium,Activation
1361,1462,1,Medium,Activation
1361,1490,1,Medium,Activation
1361,1501,1,Medium,Activation
1361,1513,1,Medium,Activation
1361,1522,1,Medium,Activation
1361,1535,1,Medium,Activation
1361,1576,1,Medium,Activation
1361,1580,1,Medium,Activation
1361,1588,1,Medium,Activation
1361,1591,1,Medium,Activation
1361,1615,1,Medium,Activation
1361,1629,1,Medium,Activation
1362,36,1,High,Activation
1362,19,1,Medium,Activation
1362,950,1,Medium,Activation
1362,621,1,Medium,Activation
1362,647,1,Medium,Activation
1362,703,1,Medium,Activation
1362,750,1,Medium,Activation
1362,1083,1,Medium,Activation
1362,1132,1,Medium,Activation
1362,1151,1,Medium,Activation
1362,1165,1,Medium,Activation
1362,1214,1,Medium,Activation
1362,1241,1,Medium,Activation
1362,1246,1,Medium,Activation
1362,889,1,Medium,Activation
1362,1262,1,Medium,Activation
1362,1269,1,Medium,Activation
1362,1272,1,Medium,Activation
1362,1280,1,Medium,Activation
1362,1292,1,Medium,Activation
1362,1294,1,Medium,Activation
1362,391,1,Medium,Activation
1362,1307,1,Medium,Activation
1362,1313,1,Medium,Activation
1362,1333,1,Medium,Activation
1362,1340,1,Medium,Activation
1362,1348,1,Medium,Activation
1362,1353,1,Medium,Activation
1362,1363,1,Medium,Activation
1362,1382,1,Medium,Activation
1362,1399,1,Medium,Activation
1362,1426,1,Medium,Activation
1362,1427,1,Medium,Activation
1362,1436,1,Medium,Activation
1362,1439,1,Medium,Activation
1362,1440,1,Medium,Activation
1362,1441,1,Medium,Activation
1362,1450,1,Medium,Activation
1362,1461,1,Medium,Activation
1362,1473,1,Medium,Activation
1362,1474,1,Medium,Activation
1362,1475,1,Medium,Activation
1362,1476,1,Medium,Activation
1362,1479,1,Medium,Activation
1362,1486,1,Medium,Activation
1362,1489,1,Medium,Activation
1362,1497,1,Medium,Activation
1362,1545,1,Medium,Activation
1362,1547,1,Medium,Activation
1362,1555,1,Medium,Activation
1362,1558,1,Medium,Activation
1362,1562,1,Medium,Activation
1362,1579,1,Medium,Activation
1362,1583,1,Medium,Activation
1362,1595,1,Medium,Activation
1362,1597,1,Medium,Activation
1362,1600,1,Medium,Activation
1362,1601,1,Medium,Activation
1362,1603,1,Medium,Activation
1362,1607,1,Medium,Activation
1362,1613,1,Medium,Activation
1362,1623,1,Medium,Activation
1362,1625,1,Medium,Activation
1362,1629,1,Medium,Activation
1362,1635,1,Medium,Activation
1362,1638,1,Medium,Activation
1363,428,1,Medium,Activation
1363,620,1,Medium,Activation
1363,1046,1,Medium,Activation
1363,258,1,Medium,Activation
1363,1190,1,Medium,Activation
1363,1192,1,Medium,Activation
1363,1213,1,Medium,Activation
1363,1216,1,Medium,Activation
1363,1221,1,Medium,Activation
1363,1232,1,Medium,Activation
1363,1233,1,Medium,Activation
1363,1241,1,Medium,Activation
1363,1246,1,Medium,Activation
1363,1254,1,Medium,Activation
1363,1262,1,Medium,Activation
1363,1273,1,Medium,Activation
1363,1275,1,Medium,Activation
1363,1286,1,Medium,Activation
1363,1289,1,Medium,Activation
1363,1331,1,Medium,Activation
1363,1339,1,Medium,Activation
1363,899,1,Medium,Activation
1363,1360,1,Medium,Activation
1363,1362,1,Medium,Activation
1363,1364,1,Medium,Activation
1363,1389,1,Medium,Activation
1363,1402,1,Medium,Activation
1363,1419,1,Medium,Activation
1363,1421,1,Medium,Activation
1363,1427,1,Medium,Activation
1363,1429,1,Medium,Activation
1363,1435,1,Medium,Activation
1363,1439,1,Medium,Activation
1363,1441,1,Medium,Activation
1363,1455,1,Medium,Activation
1363,1465,1,Medium,Activation
1363,1475,1,Medium,Activation
1363,1486,1,Medium,Activation
1363,1515,1,Medium,Activation
1363,1522,1,Medium,Activation
1363,1527,1,Medium,Activation
1363,1557,1,Medium,Activation
1363,904,1,Medium,Activation
1363,1576,1,Medium,Activation
1363,1579,1,Medium,Activation
1363,1592,1,Medium,Activation
1363,1595,1,Medium,Activation
1363,1603,1,Medium,Activation
1363,1622,1,Medium,Activation
1364,36,1,High,Activation
1364,1150,1,Medium,Activation
1364,1231,1,Medium,Activation
1364,1232,1,Medium,Activation
1364,1246,1,Medium,Activation
1364,889,1,Medium,Activation
1364,1248,1,Medium,Activation
1364,1251,1,Medium,Activation
1364,1262,1,Medium,Activation
1364,1270,1,Medium,Activation
1364,892,1,Medium,Activation
1364,1272,1,Medium,Activation
1364,1273,1,Medium,Activation
1364,1274,1,Medium,Activation
1364,1277,1,Medium,Activation
1364,1280,1,Medium,Activation
1364,1286,1,Medium,Activation
1364,1289,1,Medium,Activation
1364,1293,1,Medium,Activation
1364,1310,1,Medium,Activation
1364,1317,1,Medium,Activation
1364,898,1,Medium,Activation
1364,1343,1,Medium,Activation
1364,900,1,Medium,Activation
1364,1363,1,Medium,Activation
1364,1389,1,Medium,Activation
1364,1413,1,Medium,Activation
1364,1424,1,Medium,Activation
1364,1427,1,Medium,Activation
1364,1428,1,Medium,Activation
1364,1429,1,Medium,Activation
1364,1432,1,Medium,Activation
1364,1437,1,Medium,Activation
1364,1439,1,Medium,Activation
1364,1440,1,Medium,Activation
1364,1486,1,Medium,Activation
1364,1522,1,Medium,Activation
1364,1542,1,Medium,Activation
1364,1564,1,Medium,Activation
1364,1570,1,Medium,Activation
1364,1576,1,Medium,Activation
1364,1579,1,Medium,Activation
1364,1612,1,Medium,Activation
1364,1642,1,Medium,Activation
1365,12,1,Medium,Activation
1365,418,1,Medium,Activation
1365,58,1,Medium,Activation
1365,592,1,Medium,Activation
1365,754,1,Medium,Activation
1365,815,1,Medium,Activation
1365,818,1,Medium,Activation
1365,1125,1,Medium,Activation
1365,1128,1,Medium,Activation
1365,1131,1,Medium,Activation
1365,862,1,Medium,Activation
1365,863,1,Medium,Activation
1365,1187,1,Medium,Activation
1365,1192,1,Medium,Activation
1365,1195,1,Medium,Activation
1365,1199,1,Medium,Activation
1365,1225,1,Medium,Activation
1365,1236,1,Medium,Activation
1365,1246,1,Medium,Activation
1365,1247,1,Medium,Activation
1365,1249,1,Medium,Activation
1365,1250,1,Medium,Activation
1365,1252,1,Medium,Activation
1365,1253,1,Medium,Activation
1365,1256,1,Medium,Activation
1365,1257,1,Medium,Activation
1365,1272,1,Medium,Activation
1365,1274,1,Medium,Activation
1365,1278,1,Medium,Activation
1365,894,1,Medium,Activation
1365,1283,1,Medium,Activation
1365,1285,1,Medium,Activation
1365,1287,1,Medium,Activation
1365,1292,1,Medium,Activation
1365,1301,1,Medium,Activation
1365,1309,1,Medium,Activation
1365,1310,1,Medium,Activation
1365,1326,1,Medium,Activation
1365,1329,1,Medium,Activation
1365,1344,1,Medium,Activation
1365,900,1,Medium,Activation
1365,1354,1,Medium,Activation
1365,1360,1,Medium,Activation
1365,1385,1,Medium,Activation
1365,1389,1,Medium,Activation
1365,1394,1,Medium,Activation
1365,1411,1,Medium,Activation
1365,1426,1,Medium,Activation
1365,1449,1,Medium,Activation
1365,1453,1,Medium,Activation
1365,1454,1,Medium,Activation
1365,1455,1,Medium,Activation
1365,1456,1,Medium,Activation
1365,1458,1,Medium,Activation
1365,1459,1,Medium,Activation
1365,1473,1,Medium,Activation
1365,1474,1,Medium,Activation
1365,1487,1,Medium,Activation
1365,1488,1,Medium,Activation
1365,1490,1,Medium,Activation
1365,1492,1,Medium,Activation
1365,1493,1,Medium,Activation
1365,1498,1,Medium,Activation
1365,1500,1,Medium,Activation
1365,1506,1,Medium,Activation
1365,1508,1,Medium,Activation
1365,1592,1,Medium,Activation
1365,1604,1,Medium,Activation
1365,1607,1,Medium,Activation
1365,1615,1,Medium,Activation
1365,1620,1,Medium,Activation
1365,1636,1,Medium,Activation
1365,1646,1,Medium,Activation
902,910,1,Medium,Activation
902,926,1,Medium,Activation
902,417,1,Medium,Activation
902,25,1,Medium,Activation
902,929,1,Medium,Activation
902,426,1,Medium,Activation
902,48,1,Medium,Activation
902,469,1,Medium,Activation
902,951,1,Medium,Activation
902,470,1,Medium,Activation
902,497,1,Medium,Activation
902,501,1,Medium,Activation
902,970,1,Medium,Activation
902,113,1,Medium,Activation
902,114,1,Medium,Activation
902,975,1,Medium,Activation
902,551,1,Medium,Activation
902,552,1,Medium,Activation
902,600,1,Medium,Activation
902,1018,1,Medium,Activation
902,628,1,Medium,Activation
902,630,1,Medium,Activation
902,175,1,Medium,Activation
902,177,1,Medium,Activation
902,193,1,Medium,Activation
902,1022,1,Medium,Activation
902,1023,1,Medium,Activation
902,663,1,Medium,Activation
902,213,1,Medium,Activation
902,215,1,Medium,Activation
902,218,1,Medium,Activation
902,232,1,Medium,Activation
902,696,1,Medium,Activation
902,705,1,Medium,Activation
902,706,1,Medium,Activation
902,708,1,Medium,Activation
902,724,1,Medium,Activation
902,1058,1,Medium,Activation
902,1065,1,Medium,Activation
902,1066,1,Medium,Activation
902,1070,1,Medium,Activation
902,303,1,Medium,Activation
902,308,1,Medium,Activation
902,771,1,Medium,Activation
902,774,1,Medium,Activation
902,1085,1,Medium,Activation
902,784,1,Medium,Activation
902,1096,1,Medium,Activation
902,796,1,Medium,Activation
902,1109,1,Medium,Activation
902,1114,1,Medium,Activation
902,353,1,Medium,Activation
902,369,1,Medium,Activation
902,847,1,Medium,Activation
902,1136,1,Medium,Activation
902,1138,1,Medium,Activation
902,857,1,Medium,Activation
902,1175,1,Medium,Activation
902,388,1,Medium,Activation
902,1204,1,Medium,Activation
902,1422,1,Medium,Activation
902,1463,1,Medium,Activation
902,1494,1,Medium,Activation
902,1618,1,Medium,Activation
1366,930,1,Medium,Activation
1366,428,1,Medium,Activation
1366,81,1,Medium,Activation
1366,541,1,Medium,Activation
1366,992,1,Medium,Activation
1366,681,1,Medium,Activation
1366,225,1,Medium,Activation
1366,1053,1,Medium,Activation
1366,306,1,Medium,Activation
1366,1080,1,Medium,Activation
1366,1088,1,Medium,Activation
1366,345,1,Medium,Activation
1366,1126,1,Medium,Activation
1366,1127,1,Medium,Activation
1366,859,1,Medium,Activation
1366,870,1,Medium,Activation
1366,875,1,Medium,Activation
1366,1191,1,Medium,Activation
1366,1194,1,Medium,Activation
1366,1196,1,Medium,Activation
1366,1216,1,Medium,Activation
1366,1243,1,Medium,Activation
1366,1247,1,Medium,Activation
1366,1264,1,Medium,Activation
1366,1323,1,Medium,Activation
1366,1335,1,Medium,Activation
1366,1346,1,Medium,Activation
1366,1350,1,Medium,Activation
1366,1443,1,Medium,Activation
1366,1462,1,Medium,Activation
1366,1474,1,Medium,Activation
1366,1479,1,Medium,Activation
1366,1487,1,Medium,Activation
1366,1507,1,Medium,Activation
1366,1513,1,Medium,Activation
1366,1537,1,Medium,Activation
1366,1539,1,Medium,Activation
1366,1559,1,Medium,Activation
1366,1580,1,Medium,Activation
1366,1588,1,Medium,Activation
1366,1609,1,Medium,Activation
1367,43,1,Medium,Activation
1367,645,1,Medium,Activation
1367,781,1,Medium,Activation
1367,359,1,Medium,Activation
1367,1191,1,Medium,Activation
1367,1193,1,Medium,Activation
1367,1213,1,Medium,Activation
1367,1218,1,Medium,Activation
1367,1223,1,Medium,Activation
1367,1232,1,Medium,Activation
1367,1236,1,Medium,Activation
1367,1243,1,Medium,Activation
1367,1256,1,Medium,Activation
1367,1258,1,Medium,Activation
1367,1275,1,Medium,Activation
1367,1294,1,Medium,Activation
1367,1296,1,Medium,Activation
1367,1318,1,Medium,Activation
1367,1329,1,Medium,Activation
1367,898,1,Medium,Activation
1367,1344,1,Medium,Activation
1367,900,1,Medium,Activation
1367,1361,1,Medium,Activation
1367,1385,1,Medium,Activation
1367,1394,1,Medium,Activation
1367,1408,1,Medium,Activation
1367,1434,1,Medium,Activation
1367,1446,1,Medium,Activation
1367,1449,1,Medium,Activation
1367,1450,1,Medium,Activation
1367,1455,1,Medium,Activation
1367,1458,1,Medium,Activation
1367,1474,1,Medium,Activation
1367,1491,1,Medium,Activation
1367,1492,1,Medium,Activation
1367,1508,1,Medium,Activation
1367,1520,1,Medium,Activation
1367,1527,1,Medium,Activation
1367,1547,1,Medium,Activation
1367,1570,1,Medium,Activation
1367,1576,1,Medium,Activation
1367,1602,1,Medium,Activation
1367,1607,1,Medium,Activation
1367,1614,1,Medium,Activation
1367,1626,1,Medium,Activation
1367,1629,1,Medium,Activation
1367,1635,1,Medium,Activation
1367,1644,1,Medium,Activation
1368,941,1,Medium,Activation
1368,625,1,Medium,Activation
1368,1080,1,Medium,Activation
1368,832,1,Medium,Activation
1368,1126,1,Medium,Activation
1368,1132,1,Medium,Activation
1368,875,1,Medium,Activation
1368,1188,1,Medium,Activation
1368,1192,1,Medium,Activation
1368,1195,1,Medium,Activation
1368,1216,1,Medium,Activation
1368,1272,1,Medium,Activation
1368,1287,1,Medium,Activation
1368,1296,1,Medium,Activation
1368,1301,1,Medium,Activation
1368,1319,1,Medium,Activation
1368,1334,1,Medium,Activation
1368,1335,1,Medium,Activation
1368,1352,1,Medium,Activation
1368,1358,1,Medium,Activation
1368,1369,1,Medium,Activation
1368,1402,1,Medium,Activation
1368,1403,1,Medium,Activation
1368,1455,1,Medium,Activation
1368,1473,1,Medium,Activation
1368,1474,1,Medium,Activation
1368,1483,1,Medium,Activation
1368,1486,1,Medium,Activation
1368,1493,1,Medium,Activation
1368,1495,1,Medium,Activation
1368,1498,1,Medium,Activation
1368,1499,1,Medium,Activation
1368,1500,1,Medium,Activation
1368,1536,1,Medium,Activation
1368,1545,1,Medium,Activation
1368,1553,1,Medium,Activation
1368,1558,1,Medium,Activation
1368,1579,1,Medium,Activation
1368,1582,1,Medium,Activation
1368,1600,1,Medium,Activation
1368,1616,1,Medium,Activation
1368,1617,1,Medium,Activation
1369,518,1,Medium,Activation
1369,1074,1,Medium,Activation
1369,1083,1,Medium,Activation
1369,1192,1,Medium,Activation
1369,1197,1,Medium,Activation
1369,1213,1,Medium,Activation
1369,1216,1,Medium,Activation
1369,1217,1,Medium,Activation
1369,1222,1,Medium,Activation
1369,1224,1,Medium,Activation
1369,1234,1,Medium,Activation
1369,889,1,Medium,Activation
1369,1249,1,Medium,Activation
1369,1251,1,Medium,Activation
1369,892,1,Medium,Activation
1369,1272,1,Medium,Activation
1369,1273,1,Medium,Activation
1369,1287,1,Medium,Activation
1369,1288,1,Medium,Activation
1369,1290,1,Medium,Activation
1369,1296,1,Medium,Activation
1369,1334,1,Medium,Activation
1369,900,1,Medium,Activation
1369,1352,1,Medium,Activation
1369,1368,1,Medium,Activation
1369,1370,1,Medium,Activation
1369,1371,1,Medium,Activation
1369,1376,1,Medium,Activation
1369,1378,1,Medium,Activation
1369,1429,1,Medium,Activation
1369,1436,1,Medium,Activation
1369,1481,1,Medium,Activation
1369,1486,1,Medium,Activation
1369,1489,1,Medium,Activation
1369,1497,1,Medium,Activation
1369,1499,1,Medium,Activation
1369,1500,1,Medium,Activation
1369,1505,1,Medium,Activation
1369,1509,1,Medium,Activation
1369,1515,1,Medium,Activation
1369,1525,1,Medium,Activation
1369,1530,1,Medium,Activation
1369,1531,1,Medium,Activation
1369,1533,1,Medium,Activation
1369,1547,1,Medium,Activation
1369,1552,1,Medium,Activation
1369,1556,1,Medium,Activation
1369,1557,1,Medium,Activation
1369,1558,1,Medium,Activation
1369,1564,1,Medium,Activation
1369,1565,1,Medium,Activation
1369,1617,1,Medium,Activation
1369,1626,1,Medium,Activation
1369,1627,1,Medium,Activation
1369,1629,1,Medium,Activation
1370,911,1,Medium,Activation
1370,408,1,Medium,Activation
1370,409,1,Medium,Activation
1370,461,1,Medium,Activation
1370,476,1,Medium,Activation
1370,966,1,Medium,Activation
1370,517,1,Medium,Activation
1370,1001,1,Medium,Activation
1370,613,1,Medium,Activation
1370,643,1,Medium,Activation
1370,647,1,Medium,Activation
1370,679,1,Medium,Activation
1370,680,1,Medium,Activation
1370,1074,1,Medium,Activation
1370,1076,1,Medium,Activation
1370,311,1,Medium,Activation
1370,313,1,Medium,Activation
1370,331,1,Medium,Activation
1370,858,1,Medium,Activation
1370,380,1,Medium,Activation
1370,1153,1,Medium,Activation
1370,1159,1,Medium,Activation
1370,1163,1,Medium,Activation
1370,1183,1,Medium,Activation
1370,1209,1,Medium,Activation
1370,1217,1,Medium,Activation
1370,1222,1,Medium,Activation
1370,1223,1,Medium,Activation
1370,1224,1,Medium,Activation
1370,1229,1,Medium,Activation
1370,1234,1,Medium,Activation
1370,1287,1,Medium,Activation
1370,1288,1,Medium,Activation
1370,1294,1,Medium,Activation
1370,895,1,Medium,Activation
1370,1369,1,Medium,Activation
1370,1371,1,Medium,Activation
1370,1392,1,Medium,Activation
1370,1410,1,Medium,Activation
1370,1450,1,Medium,Activation
1370,1489,1,Medium,Activation
1370,1499,1,Medium,Activation
1370,1525,1,Medium,Activation
1370,1530,1,Medium,Activation
1370,1545,1,Medium,Activation
1370,1547,1,Medium,Activation
1370,1552,1,Medium,Activation
1370,1555,1,Medium,Activation
1370,1573,1,Medium,Activation
1370,1615,1,Medium,Activation
1370,1617,1,Medium,Activation
1370,1626,1,Medium,Activation
1370,1627,1,Medium,Activation
1370,1629,1,Medium,Activation
1371,19,1,Medium,Repression
1371,950,1,Medium,Repression
1371,70,1,Medium,Repression
1371,472,1,Medium,Repression
1371,80,1,Medium,Repression
1371,554,1,Medium,Repression
1371,989,1,Medium,Repression
1371,1001,1,Medium,Repression
1371,1004,1,Medium,Repression
1371,618,1,Medium,Repression
1371,621,1,Medium,Repression
1371,644,1,Medium,Repression
1371,190,1,Medium,Repression
1371,647,1,Medium,Repression
1371,1037,1,Medium,Repression
1371,1069,1,Medium,Repression
1371,288,1,Medium,Repression
1371,761,1,Medium,Repression
1371,323,1,Medium,Repression
1371,1112,1,Medium,Repression
1371,840,1,Medium,Repression
1371,1150,1,Medium,Repression
1371,1160,1,Medium,Repression
1371,877,1,Medium,Repression
1371,1182,1,Medium,Repression
1371,1183,1,Medium,Repression
1371,1214,1,Medium,Repression
1371,1222,1,Medium,Repression
1371,1224,1,Medium,Repression
1371,1226,1,Medium,Repression
1371,1227,1,Medium,Repression
1371,1238,1,Medium,Repression
1371,1251,1,Medium,Repression
1371,1260,1,Medium,Repression
1371,892,1,Medium,Repression
1371,1288,1,Medium,Repression
1371,1291,1,Medium,Repression
1371,1294,1,Medium,Repression
1371,1307,1,Medium,Repression
1371,1313,1,Medium,Repression
1371,1325,1,Medium,Repression
1371,1339,1,Medium,Repression
1371,1343,1,Medium,Repression
1371,1369,1,Medium,Repression
1371,1370,1,Medium,Repression
1371,1403,1,Medium,Repression
1371,1409,1,Medium,Repression
1371,1419,1,Medium,Repression
1371,1436,1,Medium,Repression
1371,1450,1,Medium,Repression
1371,1476,1,Medium,Repression
1371,1485,1,Medium,Repression
1371,1489,1,Medium,Repression
1371,1497,1,Medium,Repression
1371,1512,1,Medium,Repression
1371,1524,1,Medium,Repression
1371,1525,1,Medium,Repression
1371,1528,1,Medium,Repression
1371,1529,1,Medium,Repression
1371,1530,1,Medium,Repression
1371,1544,1,Medium,Repression
1371,1547,1,Medium,Repression
1371,1552,1,Medium,Repression
1371,1555,1,Medium,Repression
1371,1556,1,Medium,Repression
1371,1595,1,Medium,Repression
1371,1600,1,Medium,Repression
1371,1603,1,Medium,Repression
1371,1613,1,Medium,Repression
1371,1624,1,Medium,Repression
1371,1625,1,Medium,Repression
1372,907,1,Medium,Activation
1372,423,1,Medium,Activation
1372,92,1,Medium,Activation
1372,491,1,Medium,Activation
1372,588,1,Medium,Activation
1372,181,1,Medium,Activation
1372,644,1,Medium,Activation
1372,190,1,Medium,Activation
1372,1038,1,Medium,Activation
1372,1046,1,Medium,Activation
1372,726,1,Medium,Activation
1372,265,1,Medium,Activation
1372,1074,1,Medium,Activation
1372,1083,1,Medium,Activation
1372,776,1,Medium,Activation
1372,793,1,Medium,Activation
1372,1134,1,Medium,Activation
1372,377,1,Medium,Activation
1372,1172,1,Medium,Activation
