miRna,TF,lp_label,confidence,mor
20446,52,1,Medium,
20446,469,1,Medium,
20446,103,1,Medium,
20446,120,1,Medium,
20446,122,1,Medium,
20446,127,1,Medium,
20446,129,1,Medium,
20446,592,1,Medium,
20446,603,1,Medium,
20446,1020,1,Medium,
20446,672,1,Medium,
20446,681,1,Medium,
20446,224,1,Medium,
20446,240,1,Medium,
20446,1050,1,Medium,
20446,1070,1,Medium,
20446,354,1,Medium,
20446,1282,1,Medium,
20447,914,1,Medium,
20447,410,1,Medium,
20447,917,1,Medium,
20447,22,1,Medium,
20447,25,1,Medium,
20447,929,1,Medium,
20447,427,1,Medium,
20447,945,1,Medium,
20447,477,1,Medium,
20447,81,1,Medium,
20447,512,1,Medium,
20447,128,1,Medium,
20447,995,1,Medium,
20447,997,1,Medium,
20447,139,1,Medium,
20447,573,1,Medium,
20447,146,1,Medium,
20447,151,1,Medium,
20447,170,1,Medium,
20447,648,1,Medium,
20447,1025,1,Medium,
20447,219,1,Medium,
20447,703,1,Medium,
20447,248,1,Medium,
20447,257,1,Medium,
20447,751,1,Medium,
20447,759,1,Medium,
20447,1110,1,Medium,
20447,828,1,Medium,
20447,366,1,Medium,
20447,378,1,Medium,
20447,382,1,Medium,
20448,912,1,Medium,
20448,424,1,Medium,
20448,545,1,Medium,
20448,562,1,Medium,
20448,127,1,Medium,
20448,129,1,Medium,
20448,192,1,Medium,
20448,658,1,Medium,
20448,673,1,Medium,
20448,694,1,Medium,
20448,1050,1,Medium,
20448,1060,1,Medium,
20448,1066,1,Medium,
20448,1079,1,Medium,
20448,1201,1,Medium,
20448,1204,1,Medium,
20448,1560,1,Medium,
20449,911,1,Medium,
20449,19,1,Medium,
20449,408,1,Medium,
20449,923,1,Medium,
20449,418,1,Medium,
20449,32,1,Medium,
20449,427,1,Medium,
20449,52,1,Medium,
20449,941,1,Medium,
20449,68,1,Medium,
20449,464,1,Medium,
20449,954,1,Medium,
20449,966,1,Medium,
20449,512,1,Medium,
20449,517,1,Medium,
20449,120,1,Medium,
20449,549,1,Medium,
20449,557,1,Medium,
20449,999,1,Medium,
20449,1001,1,Medium,
20449,596,1,Medium,
20449,606,1,Medium,
20449,611,1,Medium,
20449,619,1,Medium,
20449,192,1,Medium,
20449,665,1,Medium,
20449,200,1,Medium,
20449,676,1,Medium,
20449,209,1,Medium,
20449,219,1,Medium,
20449,221,1,Medium,
20449,224,1,Medium,
20449,692,1,Medium,
20449,231,1,Medium,
20449,714,1,Medium,
20449,718,1,Medium,
20449,731,1,Medium,
20449,262,1,Medium,
20449,739,1,Medium,
20449,273,1,Medium,
20449,274,1,Medium,
20449,290,1,Medium,
20449,1084,1,Medium,
20449,1087,1,Medium,
20449,1089,1,Medium,
20449,311,1,Medium,
20449,314,1,Medium,
20449,318,1,Medium,
20449,794,1,Medium,
20449,1098,1,Medium,
20449,796,1,Medium,
20449,811,1,Medium,
20449,1138,1,Medium,
20449,382,1,Medium,
20449,1153,1,Medium,
20449,1170,1,Medium,
20449,1205,1,Medium,
20449,1260,1,Medium,
20449,1307,1,Medium,
20450,908,1,Medium,
20450,5,1,Medium,
20450,11,1,Medium,
20450,13,1,Medium,
20450,414,1,Medium,
20450,929,1,Medium,
20450,419,1,Medium,
20450,420,1,Medium,
20450,42,1,Medium,
20450,55,1,Medium,
20450,59,1,Medium,
20450,470,1,Medium,
20450,79,1,Medium,
20450,485,1,Medium,
20450,87,1,Medium,
20450,491,1,Medium,
20450,967,1,Medium,
20450,104,1,Medium,
20450,531,1,Medium,
20450,982,1,Medium,
20450,987,1,Medium,
20450,123,1,Medium,
20450,990,1,Medium,
20450,565,1,Medium,
20450,583,1,Medium,
20450,1001,1,Medium,
20450,153,1,Medium,
20450,608,1,Medium,
20450,609,1,Medium,
20450,621,1,Medium,
20450,628,1,Medium,
20450,638,1,Medium,
20450,1026,1,Medium,
20450,656,1,Medium,
20450,669,1,Medium,
20450,1034,1,Medium,
20450,686,1,Medium,
20450,212,1,Medium,
20450,1039,1,Medium,
20450,231,1,Medium,
20450,718,1,Medium,
20450,719,1,Medium,
20450,1053,1,Medium,
20450,248,1,Medium,
20450,259,1,Medium,
20450,739,1,Medium,
20450,741,1,Medium,
20450,265,1,Medium,
20450,269,1,Medium,
20450,1070,1,Medium,
20450,752,1,Medium,
20450,1073,1,Medium,
20450,1075,1,Medium,
20450,785,1,Medium,
20450,314,1,Medium,
20450,794,1,Medium,
20450,796,1,Medium,
20450,797,1,Medium,
20450,332,1,Medium,
20450,335,1,Medium,
20450,812,1,Medium,
20450,823,1,Medium,
20450,828,1,Medium,
20450,357,1,Medium,
20450,832,1,Medium,
20450,1128,1,Medium,
20450,371,1,Medium,
20450,852,1,Medium,
20450,855,1,Medium,
20450,375,1,Medium,
20450,1138,1,Medium,
20450,381,1,Medium,
20450,1178,1,Medium,
20450,879,1,Medium,
20450,1209,1,Medium,
20450,1222,1,Medium,
20450,1304,1,Medium,
20450,1390,1,Medium,
20450,1505,1,Medium,
20450,1608,1,Medium,
20451,425,1,Medium,
20451,49,1,Medium,
20451,948,1,Medium,
20451,529,1,Medium,
20451,219,1,Medium,
20451,1039,1,Medium,
20451,237,1,Medium,
20451,714,1,Medium,
20451,275,1,Medium,
20451,1073,1,Medium,
20451,788,1,Medium,
20451,793,1,Medium,
20451,818,1,Medium,
20451,827,1,Medium,
20451,1116,1,Medium,
20451,1172,1,Medium,
20451,1214,1,Medium,
20451,1322,1,Medium,
20452,21,1,Medium,
20452,576,1,Medium,
20452,713,1,Medium,
20452,262,1,Medium,
20452,774,1,Medium,
20453,989,1,Medium,
20453,665,1,Medium,
20453,1050,1,Medium,
20453,724,1,Medium,
20453,810,1,Medium,
20453,817,1,Medium,
20453,1110,1,Medium,
20453,353,1,Medium,
20453,831,1,Medium,
20453,835,1,Medium,
20453,378,1,Medium,
20454,39,1,Medium,
20454,99,1,Medium,
20454,501,1,Medium,
20454,974,1,Medium,
20454,536,1,Medium,
20454,1010,1,Medium,
20454,164,1,Medium,
20454,1047,1,Medium,
20454,267,1,Medium,
20454,1510,1,Medium,
20455,400,1,Medium,
20455,929,1,Medium,
20455,425,1,Medium,
20455,491,1,Medium,
20455,1001,1,Medium,
20455,618,1,Medium,
20455,658,1,Medium,
20455,216,1,Medium,
20455,696,1,Medium,
20455,723,1,Medium,
20455,248,1,Medium,
20455,736,1,Medium,
20455,313,1,Medium,
20455,810,1,Medium,
20455,355,1,Medium,
20455,1186,1,Medium,
20455,1205,1,Medium,
20455,1260,1,Medium,
20455,1392,1,Medium,
20456,906,1,Medium,
20456,399,1,Medium,
20456,400,1,Medium,
20456,911,1,Medium,
20456,404,1,Medium,
20456,24,1,Medium,
20456,420,1,Medium,
20456,423,1,Medium,
20456,424,1,Medium,
20456,52,1,Medium,
20456,59,1,Medium,
20456,63,1,Medium,
20456,452,1,Medium,
20456,465,1,Medium,
20456,470,1,Medium,
20456,83,1,Medium,
20456,88,1,Medium,
20456,959,1,Medium,
20456,496,1,Medium,
20456,514,1,Medium,
20456,519,1,Medium,
20456,521,1,Medium,
20456,527,1,Medium,
20456,538,1,Medium,
20456,117,1,Medium,
20456,120,1,Medium,
20456,123,1,Medium,
20456,565,1,Medium,
20456,127,1,Medium,
20456,582,1,Medium,
20456,1001,1,Medium,
20456,155,1,Medium,
20456,156,1,Medium,
20456,592,1,Medium,
20456,1008,1,Medium,
20456,651,1,Medium,
20456,1025,1,Medium,
20456,664,1,Medium,
20456,197,1,Medium,
20456,203,1,Medium,
20456,207,1,Medium,
20456,209,1,Medium,
20456,218,1,Medium,
20456,221,1,Medium,
20456,703,1,Medium,
20456,239,1,Medium,
20456,718,1,Medium,
20456,248,1,Medium,
20456,1054,1,Medium,
20456,262,1,Medium,
20456,274,1,Medium,
20456,748,1,Medium,
20456,1064,1,Medium,
20456,1070,1,Medium,
20456,280,1,Medium,
20456,752,1,Medium,
20456,754,1,Medium,
20456,289,1,Medium,
20456,1078,1,Medium,
20456,302,1,Medium,
20456,1084,1,Medium,
20456,1087,1,Medium,
20456,317,1,Medium,
20456,789,1,Medium,
20456,328,1,Medium,
20456,331,1,Medium,
20456,343,1,Medium,
20456,828,1,Medium,
20456,843,1,Medium,
20456,854,1,Medium,
20456,1136,1,Medium,
20456,1138,1,Medium,
20456,869,1,Medium,
20456,384,1,Medium,
20456,876,1,Medium,
20456,1170,1,Medium,
20456,880,1,Medium,
20456,1205,1,Medium,
20456,1212,1,Medium,
20456,885,1,Medium,
20456,1267,1,Medium,
20456,1298,1,Medium,
20456,1346,1,Medium,
20456,1414,1,Medium,
20456,1415,1,Medium,
20456,1598,1,Medium,
20457,915,1,Medium,
20457,423,1,Medium,
20457,437,1,Medium,
20457,949,1,Medium,
20457,465,1,Medium,
20457,97,1,Medium,
20457,118,1,Medium,
20457,630,1,Medium,
20457,209,1,Medium,
20457,733,1,Medium,
20457,739,1,Medium,
20457,293,1,Medium,
20457,761,1,Medium,
20457,308,1,Medium,
20457,1079,1,Medium,
20457,311,1,Medium,
20457,789,1,Medium,
20457,796,1,Medium,
20457,333,1,Medium,
20457,1138,1,Medium,
20457,1166,1,Medium,
20457,1205,1,Medium,
20457,1298,1,Medium,
20458,907,1,Medium,
20458,908,1,Medium,
20458,400,1,Medium,
20458,411,1,Medium,
20458,24,1,Medium,
20458,929,1,Medium,
20458,53,1,Medium,
20458,64,1,Medium,
20458,512,1,Medium,
20458,514,1,Medium,
20458,517,1,Medium,
20458,114,1,Medium,
20458,527,1,Medium,
20458,117,1,Medium,
20458,986,1,Medium,
20458,987,1,Medium,
20458,123,1,Medium,
20458,563,1,Medium,
20458,128,1,Medium,
20458,575,1,Medium,
20458,1001,1,Medium,
20458,1010,1,Medium,
20458,608,1,Medium,
20458,619,1,Medium,
20458,641,1,Medium,
20458,656,1,Medium,
20458,666,1,Medium,
20458,1033,1,Medium,
20458,209,1,Medium,
20458,700,1,Medium,
20458,718,1,Medium,
20458,723,1,Medium,
20458,246,1,Medium,
20458,256,1,Medium,
20458,738,1,Medium,
20458,751,1,Medium,
20458,280,1,Medium,
20458,290,1,Medium,
20458,1075,1,Medium,
20458,302,1,Medium,
20458,1087,1,Medium,
20458,314,1,Medium,
20458,318,1,Medium,
20458,329,1,Medium,
20458,332,1,Medium,
20458,828,1,Medium,
20458,356,1,Medium,
20458,375,1,Medium,
20458,858,1,Medium,
20458,1143,1,Medium,
20458,1170,1,Medium,
20458,879,1,Medium,
20458,1206,1,Medium,
20458,1305,1,Medium,
20458,1446,1,Medium,
20458,1511,1,Medium,
20459,929,1,Medium,
20459,938,1,Medium,
20459,99,1,Medium,
20459,515,1,Medium,
20459,561,1,Medium,
20459,149,1,Medium,
20459,592,1,Medium,
20459,641,1,Medium,
20459,672,1,Medium,
20459,686,1,Medium,
20459,212,1,Medium,
20459,1044,1,Medium,
20459,718,1,Medium,
20459,737,1,Medium,
20459,758,1,Medium,
20459,1078,1,Medium,
20459,1113,1,Medium,
20459,838,1,Medium,
20459,1143,1,Medium,
20459,1158,1,Medium,
20459,1162,1,Medium,
20460,29,1,Medium,
20460,458,1,Medium,
20460,998,1,Medium,
20460,588,1,Medium,
20460,192,1,Medium,
20460,665,1,Medium,
20460,218,1,Medium,
20460,219,1,Medium,
20460,241,1,Medium,
20460,721,1,Medium,
20460,759,1,Medium,
20460,819,1,Medium,
20460,1267,1,Medium,
20461,435,1,Medium,
20461,945,1,Medium,
20461,73,1,Medium,
20461,962,1,Medium,
20461,987,1,Medium,
20461,561,1,Medium,
20461,182,1,Medium,
20461,191,1,Medium,
20461,658,1,Medium,
20461,196,1,Medium,
20461,201,1,Medium,
20461,692,1,Medium,
20461,237,1,Medium,
20461,241,1,Medium,
20461,1049,1,Medium,
20461,740,1,Medium,
20461,284,1,Medium,
20461,807,1,Medium,
20461,812,1,Medium,
20461,353,1,Medium,
20461,827,1,Medium,
20461,355,1,Medium,
20461,840,1,Medium,
20461,384,1,Medium,
20461,1260,1,Medium,
20461,1415,1,Medium,
20462,68,1,Medium,
20462,98,1,Medium,
20462,986,1,Medium,
20462,130,1,Medium,
20462,578,1,Medium,
20462,155,1,Medium,
20462,168,1,Medium,
20462,212,1,Medium,
20462,789,1,Medium,
20462,336,1,Medium,
20462,824,1,Medium,
20462,1477,1,Medium,
20463,618,1,Medium,
20463,1009,1,Medium,
20463,1093,1,Medium,
20463,327,1,Medium,
20463,344,1,Medium,
20463,265,1,Medium,
20463,1075,1,Medium,
20463,241,1,Medium,
20463,1056,1,Medium,
20463,240,1,Medium,
20463,578,1,Medium,
20463,572,1,Medium,
20463,137,1,Medium,
20463,3,1,Medium,
20463,401,1,Medium,
20463,427,1,Medium,
20463,47,1,Medium,
20463,54,1,Medium,
20463,570,1,Medium,
20463,592,1,Medium,
20463,676,1,Medium,
20463,848,1,Medium,
20463,1477,1,Medium,
20463,553,1,Medium,
20463,514,1,Medium,
20463,1117,1,Medium,
20463,840,1,Medium,
20463,1494,1,Medium,
20463,868,1,Medium,
20464,1478,1,Medium,
20464,1216,1,Medium,
20464,1322,1,Medium,
20464,843,1,Medium,
20464,375,1,Medium,
20464,1078,1,Medium,
20464,740,1,Medium,
20464,240,1,Medium,
20464,668,1,Medium,
20464,172,1,Medium,
20464,625,1,Medium,
20464,561,1,Medium,
20464,553,1,Medium,
20464,98,1,Medium,
20464,475,1,Medium,
20464,60,1,Medium,
20464,400,1,Medium,
20465,1214,1,Medium,
20465,885,1,Medium,
20465,384,1,Medium,
20465,1165,1,Medium,
20465,843,1,Medium,
20465,792,1,Medium,
20465,771,1,Medium,
20465,299,1,Medium,
20465,283,1,Medium,
20465,1065,1,Medium,
20465,122,1,Medium,
20465,405,1,Medium,
20465,727,1,Medium,
20465,246,1,Medium,
20465,681,1,Medium,
20465,182,1,Medium,
20465,557,1,Medium,
20465,595,1,Medium,
20465,141,1,Medium,
20465,521,1,Medium,
20465,70,1,Medium,
20465,953,1,Medium,
20465,73,1,Medium,
20465,52,1,Medium,
20465,40,1,Medium,
20465,433,1,Medium,
20465,425,1,Medium,
20465,21,1,Medium,
20465,411,1,Medium,
20465,914,1,Medium,
20465,111,1,Medium,
20466,714,1,Medium,
20466,680,1,Medium,
20466,562,1,Medium,
20466,103,1,Medium,
20466,512,1,Medium,
20466,943,1,Medium,
20466,46,1,Medium,
20466,52,1,Medium,
20466,439,1,Medium,
20466,924,1,Medium,
20466,27,1,Medium,
20466,399,1,Medium,
20466,289,1,Medium,
20466,1128,1,Medium,
20466,1521,1,Medium,
20466,1240,1,Medium,
20466,1205,1,Medium,
20466,1413,1,Medium,
20466,1431,1,Medium,
20466,886,1,Medium,
20466,1229,1,Medium,
20466,1132,1,Medium,
20466,327,1,Medium,
20466,332,1,Medium,
20466,287,1,Medium,
20466,1068,1,Medium,
20466,259,1,Medium,
20467,418,1,Medium,
20467,619,1,Medium,
20467,357,1,Medium,
20467,1512,1,Medium,
20467,1305,1,Medium,
20467,1204,1,Medium,
20467,1165,1,Medium,
20467,852,1,Medium,
20467,623,1,Medium,
20467,614,1,Medium,
20467,1006,1,Medium,
20467,1001,1,Medium,
20467,557,1,Medium,
20467,127,1,Medium,
20467,965,1,Medium,
20467,89,1,Medium,
20467,470,1,Medium,
20467,446,1,Medium,
20467,51,1,Medium,
20467,906,1,Medium,
20467,415,1,Medium,
20467,419,1,Medium,
20467,5,1,Medium,
20467,911,1,Medium,
20467,1128,1,Medium,
20467,1123,1,Medium,
20467,827,1,Medium,
20467,355,1,Medium,
20467,1106,1,Medium,
20467,311,1,Medium,
20467,313,1,Medium,
20467,785,1,Medium,
20467,1075,1,Medium,
20467,718,1,Medium,
20467,629,1,Medium,
20467,752,1,Medium,
20467,1050,1,Medium,
20467,723,1,Medium,
20467,1047,1,Medium,
20467,668,1,Medium,
20468,378,1,Medium,
20468,59,1,Medium,
20468,945,1,Medium,
20468,474,1,Medium,
20468,152,1,Medium,
20468,1511,1,Medium,
20468,1606,1,Medium,
20468,1153,1,Medium,
20468,974,1,Medium,
20468,862,1,Medium,
20468,756,1,Medium,
20468,221,1,Medium,
20468,232,1,Medium,
20468,201,1,Medium,
20468,192,1,Medium,
20468,54,1,Medium,
20468,104,1,Medium,
20468,112,1,Medium,
20469,216,1,Medium,
20469,696,1,Medium,
20469,710,1,Medium,
20469,1036,1,Medium,
20469,196,1,Medium,
20469,1026,1,Medium,
20469,655,1,Medium,
20469,608,1,Medium,
20469,1006,1,Medium,
20469,987,1,Medium,
20469,574,1,Medium,
20469,92,1,Medium,
20469,514,1,Medium,
20469,79,1,Medium,
20469,946,1,Medium,
20469,435,1,Medium,
20469,57,1,Medium,
20469,444,1,Medium,
20469,52,1,Medium,
20469,923,1,Medium,
20469,929,1,Medium,
20469,411,1,Medium,
20469,410,1,Medium,
20469,19,1,Medium,
20469,10,1,Medium,
20469,5,1,Medium,
20469,1188,1,Medium,
20469,1186,1,Medium,
20469,1205,1,Medium,
20469,879,1,Medium,
20469,1143,1,Medium,
20469,620,1,Medium,
20469,868,1,Medium,
20469,785,1,Medium,
20469,852,1,Medium,
20469,1123,1,Medium,
20469,828,1,Medium,
20469,341,1,Medium,
20469,1106,1,Medium,
20469,808,1,Medium,
20469,1512,1,Medium,
20469,781,1,Medium,
20469,1062,1,Medium,
20469,302,1,Medium,
20469,750,1,Medium,
20469,1070,1,Medium,
20469,269,1,Medium,
20469,261,1,Medium,
20469,718,1,Medium,
20470,411,1,Medium,
20470,420,1,Medium,
20470,192,1,Medium,
20470,1261,1,Medium,
20470,376,1,Medium,
20470,1141,1,Medium,
20470,828,1,Medium,
20470,331,1,Medium,
20470,792,1,Medium,
20470,730,1,Medium,
20470,718,1,Medium,
20470,216,1,Medium,
20470,209,1,Medium,
20470,198,1,Medium,
20470,623,1,Medium,
20470,625,1,Medium,
20470,635,1,Medium,
20470,21,1,Medium,
20470,153,1,Medium,
20470,1001,1,Medium,
20470,135,1,Medium,
20470,97,1,Medium,
20470,475,1,Medium,
20471,676,1,Medium,
20471,718,1,Medium,
20471,378,1,Medium,
20471,1229,1,Medium,
20471,465,1,Medium,
20471,858,1,Medium,
20471,367,1,Medium,
20471,355,1,Medium,
20471,787,1,Medium,
20471,290,1,Medium,
20471,946,1,Medium,
20471,1025,1,Medium,
20471,625,1,Medium,
20472,1235,1,Medium,
20472,1283,1,Medium,
20472,902,1,Medium,
20472,1172,1,Medium,
20472,1141,1,Medium,
20472,377,1,Medium,
20472,855,1,Medium,
20472,852,1,Medium,
20472,846,1,Medium,
20472,359,1,Medium,
20472,314,1,Medium,
20472,763,1,Medium,
20472,696,1,Medium,
20472,1036,1,Medium,
20472,695,1,Medium,
20472,214,1,Medium,
20472,689,1,Medium,
20472,648,1,Medium,
20472,578,1,Medium,
20472,599,1,Medium,
20472,439,1,Medium,
20472,974,1,Medium,
20472,114,1,Medium,
20472,52,1,Medium,
20472,448,1,Medium,
20472,53,1,Medium,
20472,59,1,Medium,
20472,436,1,Medium,
20472,433,1,Medium,
20472,13,1,Medium,
20472,79,1,Medium,
20473,425,1,Medium,
20473,5,1,Medium,
20473,923,1,Medium,
20473,994,1,Medium,
20473,935,1,Medium,
20473,446,1,Medium,
20473,456,1,Medium,
20473,488,1,Medium,
20473,491,1,Medium,
20473,513,1,Medium,
20473,512,1,Medium,
20473,104,1,Medium,
20473,565,1,Medium,
20473,531,1,Medium,
20473,118,1,Medium,
20473,562,1,Medium,
20473,122,1,Medium,
20473,987,1,Medium,
20473,1008,1,Medium,
20473,194,1,Medium,
20473,143,1,Medium,
20473,149,1,Medium,
20473,1001,1,Medium,
20473,606,1,Medium,
20473,608,1,Medium,
20473,619,1,Medium,
20473,1025,1,Medium,
20473,1024,1,Medium,
20473,648,1,Medium,
20473,216,1,Medium,
20473,214,1,Medium,
20473,686,1,Medium,
20473,712,1,Medium,
20473,708,1,Medium,
20473,237,1,Medium,
20473,1050,1,Medium,
20473,261,1,Medium,
20473,290,1,Medium,
20473,763,1,Medium,
20473,304,1,Medium,
20473,327,1,Medium,
20473,251,1,Medium,
20473,789,1,Medium,
20473,1123,1,Medium,
20473,1138,1,Medium,
20473,863,1,Medium,
20473,869,1,Medium,
20473,1156,1,Medium,
20473,879,1,Medium,
20473,1170,1,Medium,
20473,894,1,Medium,
20473,1251,1,Medium,
20473,1512,1,Medium,
20473,1302,1,Medium,
20473,901,1,Medium,
20473,1356,1,Medium,
20474,399,1,Medium,
20474,14,1,Medium,
20474,448,1,Medium,
20474,49,1,Medium,
20474,623,1,Medium,
20474,114,1,Medium,
20474,135,1,Medium,
20474,561,1,Medium,
20474,161,1,Medium,
20474,607,1,Medium,
20474,638,1,Medium,
20474,641,1,Medium,
20474,1035,1,Medium,
20474,666,1,Medium,
20474,672,1,Medium,
20474,699,1,Medium,
20474,697,1,Medium,
20474,741,1,Medium,
20474,284,1,Medium,
20474,279,1,Medium,
20474,1073,1,Medium,
20474,1078,1,Medium,
20474,780,1,Medium,
20474,311,1,Medium,
20474,835,1,Medium,
20474,831,1,Medium,
20474,1108,1,Medium,
20474,1467,1,Medium,
20474,1164,1,Medium,
20474,869,1,Medium,
20474,1455,1,Medium,
20474,1168,1,Medium,
20474,1413,1,Medium,
20474,901,1,Medium,
20475,449,1,Medium,
20475,22,1,Medium,
20475,486,1,Medium,
20475,249,1,Medium,
20475,214,1,Medium,
20475,682,1,Medium,
20475,1045,1,Medium,
20475,1066,1,Medium,
20475,261,1,Medium,
20475,287,1,Medium,
20475,304,1,Medium,
20475,1100,1,Medium,
20475,1127,1,Medium,
20475,819,1,Medium,
20475,846,1,Medium,
20475,376,1,Medium,
20475,1422,1,Medium,
20475,1267,1,Medium,
20475,1511,1,Medium,
20475,1471,1,Medium,
20476,268,1,Medium,
20476,244,1,Medium,
20476,1093,1,Medium,
20477,1137,1,Medium,
20477,379,1,Medium,
20477,378,1,Medium,
20477,1164,1,Medium,
20477,1229,1,Medium,
20477,388,1,Medium,
20477,1416,1,Medium,
20477,1637,1,Medium,
20477,896,1,Medium,
20477,1240,1,Medium,
20477,1608,1,Medium,
20477,1471,1,Medium,
20477,1550,1,Medium,
20477,914,1,Medium,
20477,908,1,Medium,
20477,394,1,Medium,
20477,929,1,Medium,
20477,28,1,Medium,
20477,418,1,Medium,
20477,423,1,Medium,
20477,436,1,Medium,
20477,938,1,Medium,
20477,64,1,Medium,
20477,453,1,Medium,
20477,512,1,Medium,
20477,477,1,Medium,
20477,119,1,Medium,
20477,590,1,Medium,
20477,1025,1,Medium,
20477,630,1,Medium,
20477,658,1,Medium,
20477,1036,1,Medium,
20477,207,1,Medium,
20477,710,1,Medium,
20477,1047,1,Medium,
20477,714,1,Medium,
20477,769,1,Medium,
20477,776,1,Medium,
20477,321,1,Medium,
20477,794,1,Medium,
20477,808,1,Medium,
20477,1109,1,Medium,
20477,1132,1,Medium,
20478,1053,1,Medium,
20478,908,1,Medium,
20478,24,1,Medium,
20478,43,1,Medium,
20478,52,1,Medium,
20478,465,1,Medium,
20478,81,1,Medium,
20478,954,1,Medium,
20478,92,1,Medium,
20478,521,1,Medium,
20478,114,1,Medium,
20478,989,1,Medium,
20478,145,1,Medium,
20478,155,1,Medium,
20478,152,1,Medium,
20478,1002,1,Medium,
20478,1001,1,Medium,
20478,1010,1,Medium,
20478,1026,1,Medium,
20478,209,1,Medium,
20478,1034,1,Medium,
20478,675,1,Medium,
20478,225,1,Medium,
20478,238,1,Medium,
20478,1050,1,Medium,
20478,697,1,Medium,
20478,740,1,Medium,
20478,261,1,Medium,
20478,1078,1,Medium,
20478,302,1,Medium,
20478,1084,1,Medium,
20478,778,1,Medium,
20478,339,1,Medium,
20478,839,1,Medium,
20478,837,1,Medium,
20478,362,1,Medium,
20478,379,1,Medium,
20478,852,1,Medium,
20478,862,1,Medium,
20478,1390,1,Medium,
20478,1324,1,Medium,
20478,1260,1,Medium,
20478,1507,1,Medium,
20479,9,1,Medium,
20479,945,1,Medium,
20479,479,1,Medium,
20479,91,1,Medium,
20479,962,1,Medium,
20479,486,1,Medium,
20479,989,1,Medium,
20479,124,1,Medium,
20479,991,1,Medium,
20479,622,1,Medium,
20479,198,1,Medium,
20479,721,1,Medium,
20479,1064,1,Medium,
20479,277,1,Medium,
20479,356,1,Medium,
20479,354,1,Medium,
20479,1142,1,Medium,
20479,1349,1,Medium,
20479,1305,1,Medium,
20480,1306,1,Medium,
20480,1158,1,Medium,
20480,4,1,Medium,
20480,27,1,Medium,
20480,73,1,Medium,
20480,91,1,Medium,
20480,155,1,Medium,
20480,543,1,Medium,
20480,553,1,Medium,
20480,676,1,Medium,
20480,231,1,Medium,
20480,209,1,Medium,
20480,1066,1,Medium,
20480,1075,1,Medium,
20480,1079,1,Medium,
20480,356,1,Medium,
20481,908,1,Medium,
20481,11,1,Medium,
20481,408,1,Medium,
20481,45,1,Medium,
20481,923,1,Medium,
20481,409,1,Medium,
20481,929,1,Medium,
20481,421,1,Medium,
20481,419,1,Medium,
20481,433,1,Medium,
20481,53,1,Medium,
20481,935,1,Medium,
20481,940,1,Medium,
20481,945,1,Medium,
20481,456,1,Medium,
20481,942,1,Medium,
20481,461,1,Medium,
20481,470,1,Medium,
20481,70,1,Medium,
20481,68,1,Medium,
20481,76,1,Medium,
20481,474,1,Medium,
20481,81,1,Medium,
20481,491,1,Medium,
20481,488,1,Medium,
20481,88,1,Medium,
20481,85,1,Medium,
20481,87,1,Medium,
20481,959,1,Medium,
20481,100,1,Medium,
20481,511,1,Medium,
20481,102,1,Medium,
20481,967,1,Medium,
20481,965,1,Medium,
20481,972,1,Medium,
20481,565,1,Medium,
20481,118,1,Medium,
20481,982,1,Medium,
20481,123,1,Medium,
20481,991,1,Medium,
20481,560,1,Medium,
20481,562,1,Medium,
20481,561,1,Medium,
20481,992,1,Medium,
20481,135,1,Medium,
20481,149,1,Medium,
20481,147,1,Medium,
20481,602,1,Medium,
20481,608,1,Medium,
20481,609,1,Medium,
20481,192,1,Medium,
20481,681,1,Medium,
20481,170,1,Medium,
20481,621,1,Medium,
20481,626,1,Medium,
20481,629,1,Medium,
20481,635,1,Medium,
20481,639,1,Medium,
20481,642,1,Medium,
20481,678,1,Medium,
20481,648,1,Medium,
20481,1026,1,Medium,
20481,658,1,Medium,
20481,1031,1,Medium,
20481,201,1,Medium,
20481,676,1,Medium,
20481,244,1,Medium,
20481,686,1,Medium,
20481,209,1,Medium,
20481,224,1,Medium,
20481,216,1,Medium,
20481,234,1,Medium,
20481,1045,1,Medium,
20481,709,1,Medium,
20481,714,1,Medium,
20481,718,1,Medium,
20481,271,1,Medium,
20481,252,1,Medium,
20481,738,1,Medium,
20481,739,1,Medium,
20481,280,1,Medium,
20481,768,1,Medium,
20481,1062,1,Medium,
20481,1070,1,Medium,
20481,278,1,Medium,
20481,1072,1,Medium,
20481,756,1,Medium,
20481,287,1,Medium,
20481,776,1,Medium,
20481,1085,1,Medium,
20481,778,1,Medium,
20481,329,1,Medium,
20481,793,1,Medium,
20481,314,1,Medium,
20481,313,1,Medium,
20481,311,1,Medium,
20481,328,1,Medium,
20481,1098,1,Medium,
20481,794,1,Medium,
20481,325,1,Medium,
20481,331,1,Medium,
20481,337,1,Medium,
20481,812,1,Medium,
20481,814,1,Medium,
20481,353,1,Medium,
20481,828,1,Medium,
20481,1123,1,Medium,
20481,358,1,Medium,
20481,355,1,Medium,
20481,1125,1,Medium,
20481,840,1,Medium,
20481,1128,1,Medium,
20481,1132,1,Medium,
20481,322,1,Medium,
20481,842,1,Medium,
20481,371,1,Medium,
20481,375,1,Medium,
20481,852,1,Medium,
20481,1138,1,Medium,
20481,1136,1,Medium,
20481,377,1,Medium,
20481,868,1,Medium,
20481,381,1,Medium,
20481,1153,1,Medium,
20481,1179,1,Medium,
20481,1152,1,Medium,
